ball_x,ball_y,ball_direction_x,ball_direction_y,paddle_y
477,266,1,1,281
480,268,1,1,281
483,270,1,1,281
486,272,1,1,281
489,274,1,1,281
492,276,1,1,281
495,278,1,1,281
498,280,1,1,281
501,282,1,1,281
504,284,1,1,281
507,286,1,1,281
510,288,1,1,281
513,290,1,1,281
516,292,1,1,281
519,294,1,1,281
522,296,1,1,281
525,298,1,1,283
528,300,1,1,285
531,302,1,1,287
534,304,1,1,289
537,306,1,1,291
540,308,1,1,293
543,310,1,1,295
546,312,1,1,297
549,314,1,1,299
552,316,1,1,301
555,318,1,1,303
558,320,1,1,305
561,322,1,1,307
564,324,1,1,309
567,326,1,1,311
570,328,1,1,313
573,330,1,1,315
576,332,1,1,317
579,334,1,1,319
582,336,1,1,321
585,338,1,1,323
588,340,1,1,323
591,342,1,1,323
594,344,1,1,323
597,346,1,1,323
600,348,1,1,323
603,350,1,1,325
606,352,1,1,327
609,354,1,1,329
612,356,1,1,331
615,358,1,1,333
618,360,1,1,335
621,362,1,1,337
624,364,1,1,339
627,366,1,1,341
630,368,1,1,343
627,370,-1,1,345
624,372,-1,1,347
621,374,-1,1,349
618,376,-1,1,351
615,378,-1,1,353
612,380,-1,1,355
609,382,-1,1,357
606,384,-1,1,359
603,386,-1,1,361
600,388,-1,1,363
597,390,-1,1,365
594,392,-1,1,367
591,394,-1,1,369
588,396,-1,1,371
585,398,-1,1,373
582,400,-1,1,373
579,402,-1,1,373
576,404,-1,1,373
573,406,-1,1,373
570,408,-1,1,373
567,410,-1,1,373
564,412,-1,1,373
561,414,-1,1,373
558,416,-1,1,373
555,418,-1,1,373
552,420,-1,1,373
549,422,-1,1,373
546,424,-1,1,373
543,426,-1,1,373
540,428,-1,1,373
537,430,-1,1,373
534,432,-1,1,373
531,434,-1,1,373
528,436,-1,1,373
525,438,-1,1,371
522,440,-1,1,369
519,442,-1,1,367
516,444,-1,1,365
513,446,-1,1,363
510,448,-1,1,361
507,450,-1,1,359
504,452,-1,1,357
501,454,-1,1,355
498,456,-1,1,353
495,458,-1,1,351
492,460,-1,1,349
489,462,-1,1,347
486,464,-1,1,345
483,466,-1,1,343
480,464,-1,-1,341
477,462,-1,-1,339
474,460,-1,-1,337
471,458,-1,-1,335
468,456,-1,-1,333
465,454,-1,-1,331
462,452,-1,-1,329
459,450,-1,-1,327
456,448,-1,-1,325
453,446,-1,-1,323
450,444,-1,-1,321
447,442,-1,-1,319
444,440,-1,-1,317
441,438,-1,-1,315
438,436,-1,-1,313
435,434,-1,-1,311
432,432,-1,-1,309
429,430,-1,-1,307
426,428,-1,-1,305
423,426,-1,-1,303
420,424,-1,-1,301
417,422,-1,-1,299
414,420,-1,-1,297
411,418,-1,-1,295
408,416,-1,-1,293
405,414,-1,-1,293
402,412,-1,-1,293
399,410,-1,-1,293
396,408,-1,-1,293
393,406,-1,-1,293
390,404,-1,-1,293
387,402,-1,-1,293
384,400,-1,-1,293
381,398,-1,-1,293
378,396,-1,-1,293
375,394,-1,-1,293
372,392,-1,-1,291
369,390,-1,-1,289
366,388,-1,-1,287
363,386,-1,-1,285
360,384,-1,-1,283
357,382,-1,-1,281
354,380,-1,-1,279
351,378,-1,-1,277
348,376,-1,-1,275
345,374,-1,-1,273
342,372,-1,-1,271
339,370,-1,-1,269
336,368,-1,-1,267
333,366,-1,-1,267
330,364,-1,-1,267
327,362,-1,-1,267
324,360,-1,-1,267
321,358,-1,-1,267
318,356,-1,-1,267
315,354,-1,-1,267
312,352,-1,-1,267
309,350,-1,-1,267
306,348,-1,-1,267
303,346,-1,-1,267
300,344,-1,-1,267
297,342,-1,-1,267
294,340,-1,-1,267
291,338,-1,-1,267
288,336,-1,-1,267
285,334,-1,-1,267
282,332,-1,-1,267
279,330,-1,-1,267
276,328,-1,-1,267
273,326,-1,-1,267
270,324,-1,-1,267
267,322,-1,-1,267
264,320,-1,-1,267
261,318,-1,-1,267
258,316,-1,-1,267
255,314,-1,-1,267
252,312,-1,-1,267
249,310,-1,-1,267
246,308,-1,-1,267
243,306,-1,-1,267
240,304,-1,-1,267
237,302,-1,-1,267
234,300,-1,-1,267
231,298,-1,-1,267
228,296,-1,-1,267
225,294,-1,-1,267
222,292,-1,-1,267
219,290,-1,-1,267
216,288,-1,-1,267
213,286,-1,-1,267
210,284,-1,-1,267
207,282,-1,-1,267
204,280,-1,-1,267
201,278,-1,-1,267
198,276,-1,-1,267
195,274,-1,-1,267
192,272,-1,-1,267
189,270,-1,-1,267
186,268,-1,-1,267
183,266,-1,-1,267
180,264,-1,-1,267
177,262,-1,-1,267
174,260,-1,-1,267
171,258,-1,-1,267
168,256,-1,-1,267
165,254,-1,-1,267
162,252,-1,-1,267
159,250,-1,-1,267
156,248,-1,-1,267
153,246,-1,-1,267
150,244,-1,-1,267
147,242,-1,-1,267
144,240,-1,-1,267
141,238,-1,-1,267
138,236,-1,-1,267
135,234,-1,-1,267
132,232,-1,-1,267
129,230,-1,-1,267
126,228,-1,-1,267
123,226,-1,-1,267
120,224,-1,-1,267
117,222,-1,-1,267
114,220,-1,-1,267
111,218,-1,-1,267
108,216,-1,-1,267
105,214,-1,-1,267
102,212,-1,-1,267
99,210,-1,-1,267
96,208,-1,-1,267
93,206,-1,-1,267
90,204,-1,-1,267
87,202,-1,-1,267
84,200,-1,-1,267
81,198,-1,-1,267
78,196,-1,-1,267
75,194,-1,-1,267
72,192,-1,-1,267
69,190,-1,-1,267
66,188,-1,-1,267
63,186,-1,-1,267
60,184,-1,-1,267
57,182,-1,-1,267
54,180,-1,-1,267
51,178,-1,-1,267
48,176,-1,-1,267
45,174,-1,-1,267
42,172,-1,-1,267
39,170,-1,-1,267
36,168,-1,-1,267
33,166,-1,-1,267
30,164,-1,-1,267
27,162,-1,-1,267
24,160,-1,-1,267
21,158,-1,-1,267
18,156,-1,-1,267
15,154,-1,-1,267
18,152,1,-1,267
21,150,1,-1,267
24,148,1,-1,267
27,146,1,-1,267
30,144,1,-1,267
33,142,1,-1,267
36,140,1,-1,267
39,138,1,-1,267
42,136,1,-1,267
45,134,1,-1,267
48,132,1,-1,267
51,130,1,-1,267
54,128,1,-1,267
57,126,1,-1,267
60,124,1,-1,267
63,122,1,-1,267
66,120,1,-1,267
69,118,1,-1,267
72,116,1,-1,267
75,114,1,-1,267
78,112,1,-1,267
81,110,1,-1,267
84,108,1,-1,267
87,106,1,-1,267
90,104,1,-1,267
93,102,1,-1,267
96,100,1,-1,267
99,98,1,-1,267
102,96,1,-1,267
105,94,1,-1,267
108,92,1,-1,267
111,90,1,-1,267
114,88,1,-1,267
117,86,1,-1,267
120,84,1,-1,267
123,82,1,-1,267
126,80,1,-1,267
129,78,1,-1,267
132,76,1,-1,267
135,74,1,-1,267
138,72,1,-1,267
141,70,1,-1,267
144,68,1,-1,267
147,66,1,-1,267
150,64,1,-1,267
153,62,1,-1,267
156,60,1,-1,267
159,58,1,-1,265
162,56,1,-1,263
165,54,1,-1,261
168,52,1,-1,259
171,50,1,-1,257
174,48,1,-1,255
177,46,1,-1,253
180,44,1,-1,251
183,42,1,-1,249
186,40,1,-1,247
189,38,1,-1,245
192,36,1,-1,243
195,34,1,-1,241
198,32,1,-1,239
201,30,1,-1,237
204,28,1,-1,235
207,26,1,-1,233
210,24,1,-1,231
213,22,1,-1,229
216,20,1,-1,227
219,18,1,-1,225
222,16,1,-1,223
225,14,1,-1,221
228,16,1,1,219
231,18,1,1,217
234,20,1,1,215
237,22,1,1,213
240,24,1,1,211
243,26,1,1,209
246,28,1,1,207
249,30,1,1,205
252,32,1,1,203
255,34,1,1,201
258,36,1,1,199
261,38,1,1,197
264,40,1,1,195
267,42,1,1,193
270,44,1,1,191
273,46,1,1,189
276,48,1,1,187
279,50,1,1,185
282,52,1,1,183
285,54,1,1,181
288,56,1,1,179
291,58,1,1,179
294,60,1,1,179
297,62,1,1,179
300,64,1,1,179
303,66,1,1,179
306,68,1,1,179
309,70,1,1,179
312,72,1,1,179
315,74,1,1,179
318,76,1,1,179
321,78,1,1,179
324,80,1,1,179
327,82,1,1,179
330,84,1,1,179
333,86,1,1,179
336,88,1,1,179
339,90,1,1,179
342,92,1,1,179
345,94,1,1,179
348,96,1,1,181
351,98,1,1,183
354,100,1,1,185
357,102,1,1,187
360,104,1,1,189
363,106,1,1,191
366,108,1,1,193
369,110,1,1,195
372,112,1,1,197
375,114,1,1,199
378,116,1,1,199
381,118,1,1,199
384,120,1,1,199
387,122,1,1,199
390,124,1,1,199
393,126,1,1,199
396,128,1,1,199
399,130,1,1,199
402,132,1,1,199
405,134,1,1,199
408,136,1,1,199
411,138,1,1,199
414,140,1,1,199
417,142,1,1,199
420,144,1,1,199
423,146,1,1,199
426,148,1,1,199
429,150,1,1,199
432,152,1,1,199
435,154,1,1,199
438,156,1,1,199
441,158,1,1,199
444,160,1,1,199
447,162,1,1,199
450,164,1,1,199
453,166,1,1,199
456,168,1,1,199
459,170,1,1,199
462,172,1,1,199
465,174,1,1,199
468,176,1,1,199
471,178,1,1,199
474,180,1,1,199
477,182,1,1,199
480,184,1,1,199
483,186,1,1,199
486,188,1,1,199
489,190,1,1,199
492,192,1,1,199
495,194,1,1,201
498,196,1,1,203
501,198,1,1,205
504,200,1,1,207
507,202,1,1,209
510,204,1,1,211
513,206,1,1,213
516,208,1,1,215
519,210,1,1,217
522,212,1,1,219
525,214,1,1,221
528,216,1,1,223
531,218,1,1,225
534,220,1,1,227
537,222,1,1,229
540,224,1,1,231
543,226,1,1,233
546,228,1,1,233
549,230,1,1,233
552,232,1,1,233
555,234,1,1,233
558,236,1,1,233
561,238,1,1,233
564,240,1,1,233
567,242,1,1,233
570,244,1,1,235
573,246,1,1,237
576,248,1,1,239
579,250,1,1,241
582,252,1,1,243
585,254,1,1,245
588,256,1,1,247
591,258,1,1,249
594,260,1,1,251
597,262,1,1,253
600,264,1,1,255
603,266,1,1,257
606,268,1,1,259
609,270,1,1,261
612,272,1,1,263
615,274,1,1,265
618,276,1,1,267
621,278,1,1,269
624,280,1,1,271
627,282,1,1,271
630,284,1,1,271
627,286,-1,1,271
624,288,-1,1,271
621,290,-1,1,271
618,292,-1,1,271
615,294,-1,1,271
612,296,-1,1,271
609,298,-1,1,271
606,300,-1,1,271
603,302,-1,1,271
600,304,-1,1,271
597,306,-1,1,271
594,308,-1,1,271
591,310,-1,1,271
588,312,-1,1,271
585,314,-1,1,271
582,316,-1,1,271
579,318,-1,1,271
576,320,-1,1,271
573,322,-1,1,271
570,324,-1,1,271
567,326,-1,1,271
564,328,-1,1,271
561,330,-1,1,271
558,332,-1,1,271
555,334,-1,1,271
552,336,-1,1,271
549,338,-1,1,271
546,340,-1,1,271
543,342,-1,1,271
540,344,-1,1,271
537,346,-1,1,271
534,348,-1,1,271
531,350,-1,1,271
528,352,-1,1,271
525,354,-1,1,271
522,356,-1,1,271
519,358,-1,1,271
516,360,-1,1,271
513,362,-1,1,271
510,364,-1,1,271
507,366,-1,1,271
504,368,-1,1,271
501,370,-1,1,271
498,372,-1,1,271
495,374,-1,1,271
492,376,-1,1,271
489,378,-1,1,271
486,380,-1,1,271
483,382,-1,1,271
480,384,-1,1,271
477,386,-1,1,271
474,388,-1,1,271
471,390,-1,1,271
468,392,-1,1,271
465,394,-1,1,271
462,396,-1,1,271
459,398,-1,1,271
456,400,-1,1,269
453,402,-1,1,267
450,404,-1,1,265
447,406,-1,1,263
444,408,-1,1,261
441,410,-1,1,259
438,412,-1,1,257
435,414,-1,1,255
432,416,-1,1,255
429,418,-1,1,255
426,420,-1,1,255
423,422,-1,1,255
420,424,-1,1,255
417,426,-1,1,255
414,428,-1,1,255
411,430,-1,1,255
408,432,-1,1,255
405,434,-1,1,255
402,436,-1,1,255
399,438,-1,1,255
396,440,-1,1,255
393,442,-1,1,255
390,444,-1,1,255
387,446,-1,1,255
384,448,-1,1,255
381,450,-1,1,255
378,452,-1,1,255
375,454,-1,1,255
372,456,-1,1,255
369,458,-1,1,255
366,460,-1,1,255
363,462,-1,1,255
360,464,-1,1,255
357,466,-1,1,255
354,464,-1,-1,255
351,462,-1,-1,255
348,460,-1,-1,255
345,458,-1,-1,255
342,456,-1,-1,255
339,454,-1,-1,255
336,452,-1,-1,255
333,450,-1,-1,255
330,448,-1,-1,255
327,446,-1,-1,255
324,444,-1,-1,255
321,442,-1,-1,255
318,440,-1,-1,255
315,438,-1,-1,255
312,436,-1,-1,255
309,434,-1,-1,255
306,432,-1,-1,255
303,430,-1,-1,255
300,428,-1,-1,255
297,426,-1,-1,255
294,424,-1,-1,255
291,422,-1,-1,255
288,420,-1,-1,255
285,418,-1,-1,255
282,416,-1,-1,255
279,414,-1,-1,255
276,412,-1,-1,255
273,410,-1,-1,255
270,408,-1,-1,255
267,406,-1,-1,255
264,404,-1,-1,255
261,402,-1,-1,255
258,400,-1,-1,255
255,398,-1,-1,255
252,396,-1,-1,255
249,394,-1,-1,255
246,392,-1,-1,255
243,390,-1,-1,255
240,388,-1,-1,255
237,386,-1,-1,255
234,384,-1,-1,255
231,382,-1,-1,255
228,380,-1,-1,255
225,378,-1,-1,255
222,376,-1,-1,255
219,374,-1,-1,255
216,372,-1,-1,255
213,370,-1,-1,255
210,368,-1,-1,255
207,366,-1,-1,255
204,364,-1,-1,255
201,362,-1,-1,255
198,360,-1,-1,255
195,358,-1,-1,255
192,356,-1,-1,255
189,354,-1,-1,255
186,352,-1,-1,255
183,350,-1,-1,255
180,348,-1,-1,255
177,346,-1,-1,255
174,344,-1,-1,255
171,342,-1,-1,255
168,340,-1,-1,255
165,338,-1,-1,255
162,336,-1,-1,255
159,334,-1,-1,255
156,332,-1,-1,255
153,330,-1,-1,255
150,328,-1,-1,255
147,326,-1,-1,255
144,324,-1,-1,255
141,322,-1,-1,255
138,320,-1,-1,255
135,318,-1,-1,255
132,316,-1,-1,255
129,314,-1,-1,255
126,312,-1,-1,255
123,310,-1,-1,255
120,308,-1,-1,255
117,306,-1,-1,255
114,304,-1,-1,255
111,302,-1,-1,255
108,300,-1,-1,255
105,298,-1,-1,255
102,296,-1,-1,255
99,294,-1,-1,255
96,292,-1,-1,255
93,290,-1,-1,255
90,288,-1,-1,255
87,286,-1,-1,255
84,284,-1,-1,255
81,282,-1,-1,253
78,280,-1,-1,251
75,278,-1,-1,249
72,276,-1,-1,247
69,274,-1,-1,245
66,272,-1,-1,245
63,270,-1,-1,245
60,268,-1,-1,245
57,266,-1,-1,245
54,264,-1,-1,245
51,262,-1,-1,245
48,260,-1,-1,245
45,258,-1,-1,245
42,256,-1,-1,245
39,254,-1,-1,245
36,252,-1,-1,245
33,250,-1,-1,245
30,248,-1,-1,245
27,246,-1,-1,245
24,244,-1,-1,245
21,242,-1,-1,245
18,240,-1,-1,245
15,238,-1,-1,245
18,236,1,-1,245
21,234,1,-1,245
24,232,1,-1,245
27,230,1,-1,245
30,228,1,-1,245
33,226,1,-1,245
36,224,1,-1,245
39,222,1,-1,245
42,220,1,-1,245
45,218,1,-1,245
48,216,1,-1,245
51,214,1,-1,245
54,212,1,-1,245
57,210,1,-1,245
60,208,1,-1,245
63,206,1,-1,245
66,204,1,-1,245
69,202,1,-1,245
72,200,1,-1,245
75,198,1,-1,245
78,196,1,-1,245
81,194,1,-1,243
84,192,1,-1,241
87,190,1,-1,239
90,188,1,-1,237
93,186,1,-1,235
96,184,1,-1,233
99,182,1,-1,231
102,180,1,-1,229
105,178,1,-1,227
108,176,1,-1,225
111,174,1,-1,223
114,172,1,-1,221
117,170,1,-1,219
120,168,1,-1,217
123,166,1,-1,215
126,164,1,-1,213
129,162,1,-1,211
132,160,1,-1,209
135,158,1,-1,207
138,156,1,-1,205
141,154,1,-1,203
144,152,1,-1,201
147,150,1,-1,199
150,148,1,-1,197
153,146,1,-1,195
156,144,1,-1,193
159,142,1,-1,191
162,140,1,-1,189
165,138,1,-1,187
168,136,1,-1,185
171,134,1,-1,183
174,132,1,-1,181
177,130,1,-1,179
180,128,1,-1,177
183,126,1,-1,175
186,124,1,-1,173
189,122,1,-1,171
192,120,1,-1,169
195,118,1,-1,167
198,116,1,-1,165
201,114,1,-1,163
204,112,1,-1,161
207,110,1,-1,159
210,108,1,-1,157
213,106,1,-1,155
216,104,1,-1,153
219,102,1,-1,151
222,100,1,-1,149
225,98,1,-1,147
228,96,1,-1,145
231,94,1,-1,143
234,92,1,-1,141
237,90,1,-1,139
240,88,1,-1,137
243,86,1,-1,135
246,84,1,-1,133
249,82,1,-1,131
252,80,1,-1,129
255,78,1,-1,127
258,76,1,-1,125
261,74,1,-1,125
264,72,1,-1,125
267,70,1,-1,125
270,68,1,-1,125
273,66,1,-1,125
276,64,1,-1,125
279,62,1,-1,125
282,60,1,-1,125
285,58,1,-1,125
288,56,1,-1,125
291,54,1,-1,125
294,52,1,-1,125
297,50,1,-1,125
300,48,1,-1,125
303,46,1,-1,125
306,44,1,-1,125
309,42,1,-1,125
312,40,1,-1,125
315,38,1,-1,125
318,36,1,-1,125
321,34,1,-1,125
324,32,1,-1,125
327,30,1,-1,125
330,28,1,-1,125
333,26,1,-1,125
336,24,1,-1,125
339,22,1,-1,125
342,20,1,-1,125
345,18,1,-1,125
348,16,1,-1,125
351,14,1,-1,125
354,16,1,1,125
357,18,1,1,125
360,20,1,1,125
363,22,1,1,125
366,24,1,1,125
369,26,1,1,125
372,28,1,1,125
375,30,1,1,125
378,32,1,1,125
381,34,1,1,125
384,36,1,1,125
387,38,1,1,125
390,40,1,1,125
393,42,1,1,125
396,44,1,1,125
399,46,1,1,125
402,48,1,1,125
405,50,1,1,125
408,52,1,1,125
411,54,1,1,125
414,56,1,1,125
417,58,1,1,125
420,60,1,1,125
423,62,1,1,125
426,64,1,1,125
429,66,1,1,125
432,68,1,1,125
435,70,1,1,125
438,72,1,1,125
441,74,1,1,125
444,76,1,1,125
447,78,1,1,125
450,80,1,1,125
453,82,1,1,125
456,84,1,1,125
459,86,1,1,125
462,88,1,1,125
465,90,1,1,125
468,92,1,1,125
471,94,1,1,125
474,96,1,1,125
477,98,1,1,125
480,100,1,1,125
483,102,1,1,125
486,104,1,1,125
489,106,1,1,125
492,108,1,1,125
495,110,1,1,125
498,112,1,1,125
501,114,1,1,125
504,116,1,1,125
507,118,1,1,125
510,120,1,1,125
513,122,1,1,125
516,124,1,1,125
519,126,1,1,125
522,128,1,1,127
525,130,1,1,129
528,132,1,1,131
531,134,1,1,133
534,136,1,1,135
537,138,1,1,137
540,140,1,1,139
543,142,1,1,141
546,144,1,1,143
549,146,1,1,145
552,148,1,1,147
555,150,1,1,149
558,152,1,1,151
561,154,1,1,153
564,156,1,1,155
567,158,1,1,157
570,160,1,1,159
573,162,1,1,161
576,164,1,1,161
579,166,1,1,161
582,168,1,1,161
585,170,1,1,161
588,172,1,1,161
591,174,1,1,161
594,176,1,1,161
597,178,1,1,161
600,180,1,1,161
603,182,1,1,163
606,184,1,1,165
609,186,1,1,167
612,188,1,1,169
615,190,1,1,171
618,192,1,1,173
621,194,1,1,175
624,196,1,1,177
627,198,1,1,179
630,200,1,1,181
627,202,-1,1,183
624,204,-1,1,185
621,206,-1,1,187
618,208,-1,1,189
615,210,-1,1,191
612,212,-1,1,193
609,214,-1,1,195
606,216,-1,1,197
603,218,-1,1,199
600,220,-1,1,201
597,222,-1,1,203
594,224,-1,1,205
591,226,-1,1,207
588,228,-1,1,209
585,230,-1,1,211
582,232,-1,1,213
579,234,-1,1,215
576,236,-1,1,217
573,238,-1,1,219
570,240,-1,1,219
567,242,-1,1,219
564,244,-1,1,219
561,246,-1,1,219
558,248,-1,1,219
555,250,-1,1,219
552,252,-1,1,219
549,254,-1,1,219
546,256,-1,1,219
543,258,-1,1,219
540,260,-1,1,219
537,262,-1,1,219
534,264,-1,1,219
531,266,-1,1,219
528,268,-1,1,219
525,270,-1,1,219
522,272,-1,1,219
519,274,-1,1,219
516,276,-1,1,219
513,278,-1,1,219
510,280,-1,1,219
507,282,-1,1,219
504,284,-1,1,219
501,286,-1,1,219
498,288,-1,1,219
495,290,-1,1,219
492,292,-1,1,219
489,294,-1,1,219
486,296,-1,1,219
483,298,-1,1,219
480,300,-1,1,219
477,302,-1,1,219
474,304,-1,1,219
471,306,-1,1,219
468,308,-1,1,219
465,310,-1,1,219
462,312,-1,1,219
459,314,-1,1,219
456,316,-1,1,219
453,318,-1,1,219
450,320,-1,1,219
447,322,-1,1,219
444,324,-1,1,219
441,326,-1,1,219
438,328,-1,1,219
435,330,-1,1,219
432,332,-1,1,219
429,334,-1,1,219
426,336,-1,1,219
423,338,-1,1,219
420,340,-1,1,219
417,342,-1,1,219
414,344,-1,1,219
411,346,-1,1,219
408,348,-1,1,219
405,350,-1,1,219
402,352,-1,1,219
399,354,-1,1,219
396,356,-1,1,219
393,358,-1,1,219
390,360,-1,1,219
387,362,-1,1,219
384,364,-1,1,219
381,366,-1,1,219
378,368,-1,1,219
375,370,-1,1,219
372,372,-1,1,219
369,374,-1,1,219
366,376,-1,1,219
363,378,-1,1,219
360,380,-1,1,219
357,382,-1,1,219
354,384,-1,1,219
351,386,-1,1,219
348,388,-1,1,219
345,390,-1,1,219
342,392,-1,1,219
339,394,-1,1,219
336,396,-1,1,219
333,398,-1,1,219
330,400,-1,1,219
327,402,-1,1,219
324,404,-1,1,219
321,406,-1,1,219
318,408,-1,1,219
315,410,-1,1,219
312,412,-1,1,219
309,414,-1,1,221
306,416,-1,1,223
303,418,-1,1,225
300,420,-1,1,227
297,422,-1,1,229
294,424,-1,1,231
291,426,-1,1,233
288,428,-1,1,235
285,430,-1,1,237
282,432,-1,1,239
279,434,-1,1,241
276,436,-1,1,243
273,438,-1,1,245
270,440,-1,1,247
267,442,-1,1,249
264,444,-1,1,251
261,446,-1,1,253
258,448,-1,1,253
255,450,-1,1,253
252,452,-1,1,253
249,454,-1,1,253
246,456,-1,1,253
243,458,-1,1,253
240,460,-1,1,253
237,462,-1,1,253
234,464,-1,1,253
231,466,-1,1,253
228,464,-1,-1,253
225,462,-1,-1,253
222,460,-1,-1,253
219,458,-1,-1,253
216,456,-1,-1,253
213,454,-1,-1,253
210,452,-1,-1,253
207,450,-1,-1,253
204,448,-1,-1,253
201,446,-1,-1,253
198,444,-1,-1,253
195,442,-1,-1,253
192,440,-1,-1,253
189,438,-1,-1,253
186,436,-1,-1,253
183,434,-1,-1,253
180,432,-1,-1,253
177,430,-1,-1,253
174,428,-1,-1,253
171,426,-1,-1,253
168,424,-1,-1,253
165,422,-1,-1,253
162,420,-1,-1,253
159,418,-1,-1,253
156,416,-1,-1,253
153,414,-1,-1,253
150,412,-1,-1,253
147,410,-1,-1,253
144,408,-1,-1,253
141,406,-1,-1,253
138,404,-1,-1,253
135,402,-1,-1,253
132,400,-1,-1,253
129,398,-1,-1,253
126,396,-1,-1,253
123,394,-1,-1,253
120,392,-1,-1,253
117,390,-1,-1,253
114,388,-1,-1,253
111,386,-1,-1,253
108,384,-1,-1,253
105,382,-1,-1,253
102,380,-1,-1,253
99,378,-1,-1,253
96,376,-1,-1,253
93,374,-1,-1,253
90,372,-1,-1,253
87,370,-1,-1,253
84,368,-1,-1,253
81,366,-1,-1,253
78,364,-1,-1,253
75,362,-1,-1,253
72,360,-1,-1,253
69,358,-1,-1,253
66,356,-1,-1,253
63,354,-1,-1,253
60,352,-1,-1,253
57,350,-1,-1,253
54,348,-1,-1,253
51,346,-1,-1,253
48,344,-1,-1,253
45,342,-1,-1,253
42,340,-1,-1,253
39,338,-1,-1,253
36,336,-1,-1,253
33,334,-1,-1,253
30,332,-1,-1,253
27,330,-1,-1,253
24,328,-1,-1,253
21,326,-1,-1,253
18,324,-1,-1,253
15,322,-1,-1,253
18,320,1,-1,253
21,318,1,-1,253
24,316,1,-1,253
27,314,1,-1,253
30,312,1,-1,253
33,310,1,-1,253
36,308,1,-1,253
39,306,1,-1,253
42,304,1,-1,253
45,302,1,-1,253
48,300,1,-1,253
51,298,1,-1,253
54,296,1,-1,251
57,294,1,-1,249
60,292,1,-1,247
63,290,1,-1,245
66,288,1,-1,243
69,286,1,-1,241
72,284,1,-1,239
75,282,1,-1,237
78,280,1,-1,235
81,278,1,-1,233
84,276,1,-1,231
87,274,1,-1,231
90,272,1,-1,231
93,270,1,-1,231
96,268,1,-1,231
99,266,1,-1,231
102,264,1,-1,231
105,262,1,-1,231
108,260,1,-1,231
111,258,1,-1,231
114,256,1,-1,231
117,254,1,-1,231
120,252,1,-1,231
123,250,1,-1,231
126,248,1,-1,231
129,246,1,-1,231
132,244,1,-1,231
135,242,1,-1,231
138,240,1,-1,231
141,238,1,-1,231
144,236,1,-1,231
147,234,1,-1,231
150,232,1,-1,231
153,230,1,-1,231
156,228,1,-1,231
159,226,1,-1,231
162,224,1,-1,231
165,222,1,-1,231
168,220,1,-1,231
171,218,1,-1,231
174,216,1,-1,231
177,214,1,-1,231
180,212,1,-1,231
183,210,1,-1,231
186,208,1,-1,231
189,206,1,-1,231
192,204,1,-1,231
195,202,1,-1,231
198,200,1,-1,231
201,198,1,-1,231
204,196,1,-1,231
207,194,1,-1,231
210,192,1,-1,231
213,190,1,-1,231
216,188,1,-1,231
219,186,1,-1,231
222,184,1,-1,231
225,182,1,-1,231
228,180,1,-1,231
231,178,1,-1,231
234,176,1,-1,229
237,174,1,-1,227
240,172,1,-1,225
243,170,1,-1,223
246,168,1,-1,221
249,166,1,-1,219
252,164,1,-1,217
255,162,1,-1,215
258,160,1,-1,213
261,158,1,-1,211
264,156,1,-1,209
267,154,1,-1,207
270,152,1,-1,205
273,150,1,-1,203
276,148,1,-1,201
279,146,1,-1,199
282,144,1,-1,197
285,142,1,-1,195
288,140,1,-1,193
291,138,1,-1,191
294,136,1,-1,189
297,134,1,-1,187
300,132,1,-1,187
303,130,1,-1,187
306,128,1,-1,187
309,126,1,-1,187
312,124,1,-1,187
315,122,1,-1,187
318,120,1,-1,187
321,118,1,-1,187
324,116,1,-1,187
327,114,1,-1,187
330,112,1,-1,187
333,110,1,-1,187
336,108,1,-1,187
339,106,1,-1,187
342,104,1,-1,187
345,102,1,-1,187
348,100,1,-1,185
351,98,1,-1,183
354,96,1,-1,181
357,94,1,-1,179
360,92,1,-1,177
363,90,1,-1,175
366,88,1,-1,173
369,86,1,-1,171
372,84,1,-1,169
375,82,1,-1,167
378,80,1,-1,165
381,78,1,-1,163
384,76,1,-1,161
387,74,1,-1,159
390,72,1,-1,157
393,70,1,-1,155
396,68,1,-1,153
399,66,1,-1,151
402,64,1,-1,149
405,62,1,-1,147
408,60,1,-1,145
411,58,1,-1,143
414,56,1,-1,141
417,54,1,-1,139
420,52,1,-1,137
423,50,1,-1,135
426,48,1,-1,133
429,46,1,-1,131
432,44,1,-1,129
435,42,1,-1,127
438,40,1,-1,125
441,38,1,-1,123
444,36,1,-1,121
447,34,1,-1,119
450,32,1,-1,117
453,30,1,-1,115
456,28,1,-1,113
459,26,1,-1,111
462,24,1,-1,109
465,22,1,-1,107
468,20,1,-1,105
471,18,1,-1,103
474,16,1,-1,103
477,14,1,-1,103
480,16,1,1,103
483,18,1,1,103
486,20,1,1,103
489,22,1,1,103
492,24,1,1,103
495,26,1,1,103
498,28,1,1,103
501,30,1,1,103
504,32,1,1,103
507,34,1,1,103
510,36,1,1,103
513,38,1,1,103
516,40,1,1,103
519,42,1,1,103
522,44,1,1,103
525,46,1,1,103
528,48,1,1,103
531,50,1,1,103
534,52,1,1,103
537,54,1,1,103
540,56,1,1,103
543,58,1,1,103
546,60,1,1,103
549,62,1,1,103
552,64,1,1,103
555,66,1,1,103
558,68,1,1,103
561,70,1,1,103
564,72,1,1,103
567,74,1,1,103
570,76,1,1,103
573,78,1,1,103
576,80,1,1,103
579,82,1,1,103
582,84,1,1,103
585,86,1,1,103
